Query_ID	Doc_ID	Rank	Score
138	131	4	91.0
138	329	5	88.0
138	1040	6	86.0
138	73	7	82.0
138	826	8	82.0
138	417	9	81.0
138	1239	10	80.0
139	1201	1	142.0
139	1313	2	139.0
139	798	3	136.0
139	721	4	103.0
139	1040	5	103.0
139	131	6	101.0
139	89	7	97.0
139	329	8	97.0
139	826	9	96.0
139	1239	10	96.0
140	1201	1	133.0
140	1313	2	103.0
140	329	3	100.0
140	798	4	96.0
140	89	5	77.0
140	1040	6	74.0
140	452	7	73.0
140	721	8	72.0
140	927	9	70.0
140	94	10	64.0
141	798	1	65.0
141	329	2	63.0
141	927	3	59.0
141	1313	4	59.0
141	1201	5	58.0
141	452	6	54.0
141	792	7	53.0
141	889	8	53.0
141	826	9	52.0
141	89	10	51.0
142	798	1	25.0
142	1040	2	22.0
142	174	3	18.0
142	721	4	18.0
142	928	5	18.0
142	636	6	17.0
142	1356	7	17.0
142	173	8	16.0
142	189	9	16.0
142	272	10	16.0
143	1201	1	156.0
143	1313	2	135.0
143	798	3	131.0
143	329	4	127.0
143	927	5	107.0
143	89	6	103.0
143	452	7	103.0
143	417	8	97.0
143	94	9	94.0
143	73	10	91.0
144	1201	1	140.0
144	1313	2	126.0
144	798	3	120.0
144	329	4	99.0
144	721	5	93.0
144	499	6	91.0
144	1040	7	90.0
144	89	8	89.0
144	131	9	88.0
144	927	10	87.0
145	1201	1	150.0
145	329	2	135.0
145	798	3	128.0
145	1313	4	119.0
145	452	5	100.0
145	927	6	94.0
145	94	7	91.0
145	89	8	90.0
145	417	9	89.0
145	1040	10	81.0
146	1313	1	152.0
146	1201	2	150.0
146	798	3	140.0
146	329	4	130.0
146	89	5	115.0
146	1047	6	111.0
146	927	7	108.0
146	417	8	105.0
146	721	9	104.0
146	1147	10	104.0
147	1201	1	139.0
147	1313	2	117.0
147	798	3	110.0
147	329	4	100.0
147	417	5	89.0
147	89	6	87.0
147	927	7	87.0
147	499	8	81.0
147	73	9	80.0
147	94	10	79.0
148	798	1	55.0
148	1313	2	49.0
148	827	3	46.0
148	826	4	45.0
148	131	5	44.0
148	928	6	43.0
148	1119	7	42.0
148	225	8	40.0
148	792	9	40.0
148	329	10	38.0
149	1201	1	129.0
149	1313	2	113.0
149	798	3	111.0
149	329	4	93.0
149	417	5	84.0
149	89	6	83.0
149	499	7	83.0
149	131	8	80.0
149	927	9	80.0
149	826	10	79.0
150	1201	1	183.0
150	1313	2	172.0
150	798	3	133.0
150	1239	4	126.0
150	329	5	105.0
150	433	6	104.0
150	89	7	102.0
150	1040	8	101.0
150	417	9	100.0
150	1147	10	99.0
151	1201	1	180.0
151	1313	2	167.0
151	798	3	154.0
151	329	4	124.0
151	417	5	121.0
151	1239	6	119.0
151	721	7	111.0
151	89	8	110.0
151	94	9	110.0
151	1040	10	108.0
152	1201	1	198.0
152	798	2	186.0
152	1313	3	158.0
152	329	4	145.0
152	89	5	126.0
152	94	6	122.0
152	1239	7	118.0
152	417	8	115.0
152	1040	9	112.0
152	131	10	108.0
153	1201	1	102.0
153	329	2	81.0
153	1313	3	80.0
153	798	4	74.0
153	417	5	59.0
153	1244	6	58.0
153	1239	7	57.0
153	94	8	55.0
153	1040	9	55.0
153	89	10	54.0
154	94	1	40.0
154	1201	2	40.0
154	417	3	36.0
154	329	4	32.0
154	962	5	32.0
154	1248	6	32.0
154	827	7	31.0
154	193	8	29.0
154	798	9	28.0
154	315	10	26.0
155	798	1	48.0
155	131	2	39.0
155	1313	3	38.0
155	792	4	36.0
155	1147	5	36.0
155	1040	6	34.0
155	73	7	32.0
155	1201	8	32.0
155	83	9	31.0
155	96	10	31.0
156	1201	1	60.0
156	798	2	59.0
156	1313	3	38.0
156	94	4	35.0
156	329	5	35.0
156	928	6	33.0
156	417	7	32.0
156	792	8	32.0
156	132	9	29.0
156	315	10	28.0
157	1313	1	97.0
157	329	2	96.0
157	798	3	93.0
157	927	4	87.0
157	225	5	83.0
157	1201	6	83.0
157	160	7	75.0
157	1239	8	75.0
157	89	9	74.0
157	94	10	73.0
158	1201	1	139.0
158	1313	2	121.0
158	798	3	110.0
158	329	4	92.0
158	131	5	84.0
158	927	6	83.0
158	89	7	82.0
158	417	8	79.0
158	499	9	79.0
158	73	10	77.0
159	1201	1	186.0
159	1313	2	158.0
159	798	3	146.0
159	329	4	129.0
159	89	5	118.0
159	1239	6	118.0
159	417	7	113.0
159	927	8	112.0
159	499	9	108.0
159	94	10	103.0
160	1313	1	176.0
160	1201	2	174.0
160	798	3	164.0
160	329	4	159.0
160	89	5	137.0
160	721	6	131.0
160	417	7	125.0
160	927	8	125.0
160	452	9	120.0
160	1040	10	120.0
161	1201	1	211.0
161	798	2	197.0
161	1313	3	197.0
161	329	4	186.0
161	417	5	153.0
161	94	6	145.0
161	89	7	139.0
161	1040	8	137.0
161	499	9	131.0
161	962	10	127.0
162	1201	1	178.0
162	798	2	172.0
162	329	3	152.0
162	1313	4	145.0
162	94	5	121.0
162	1040	6	117.0
162	89	7	113.0
162	417	8	113.0
162	927	9	113.0
162	452	10	109.0
163	1313	1	161.0
163	1201	2	152.0
163	798	3	129.0
163	329	4	113.0
163	1040	5	112.0
163	721	6	107.0
163	1147	7	105.0
163	1239	8	100.0
163	89	9	98.0
163	1244	10	95.0
164	1313	1	137.0
164	1201	2	133.0
164	798	3	130.0
164	329	4	119.0
164	89	5	91.0
164	1244	6	85.0
164	272	7	84.0
164	1239	8	84.0
164	131	9	79.0
164	417	10	78.0
165	1201	1	153.0
165	1313	2	146.0
165	329	3	136.0
165	798	4	136.0
165	89	5	107.0
165	417	6	103.0
165	131	7	98.0
165	1244	8	97.0
165	1239	9	95.0
165	721	10	94.0
166	1201	1	156.0
166	798	2	150.0
166	1313	3	150.0
166	329	4	144.0
166	89	5	111.0
166	417	6	109.0
166	1040	7	107.0
166	272	8	105.0
166	1239	9	101.0
166	721	10	100.0
167	1201	1	165.0
167	1313	2	161.0
167	798	3	142.0
167	329	4	141.0
167	89	5	114.0
167	721	6	113.0
167	1147	7	113.0
167	417	8	107.0
167	927	9	106.0
167	452	10	101.0
168	1201	1	186.0
168	1313	2	176.0
168	798	3	152.0
168	329	4	142.0
168	89	5	127.0
168	927	6	121.0
168	721	7	118.0
168	1239	8	117.0
168	1047	9	112.0
168	417	10	111.0
169	1201	1	186.0
169	1313	2	176.0
169	798	3	158.0
169	329	4	147.0
169	89	5	132.0
169	927	6	129.0
169	721	7	124.0
169	417	8	120.0
169	1239	9	117.0
169	1040	10	114.0
170	1313	1	183.0
170	1201	2	163.0
170	798	3	142.0
170	329	4	123.0
170	721	5	121.0
170	1040	6	120.0
170	1239	7	118.0
170	272	8	116.0
170	417	9	112.0
170	89	10	111.0
171	798	1	68.0
171	329	2	66.0
171	1313	3	55.0
171	244	4	53.0
171	1201	5	51.0
171	315	6	49.0
171	89	7	47.0
171	721	8	47.0
171	225	9	46.0
171	1204	10	45.0
172	1201	1	137.0
172	798	2	122.0
172	1313	3	118.0
172	329	4	102.0
172	499	5	91.0
172	89	6	87.0
172	417	7	87.0
172	131	8	85.0
172	1040	9	84.0
172	927	10	81.0
173	1201	1	133.0
173	798	2	121.0
173	1313	3	117.0
173	329	4	95.0
173	1040	5	91.0
173	417	6	90.0
173	73	7	84.0
173	499	8	84.0
173	131	9	82.0
173	673	10	81.0
174	1313	1	47.0
174	329	2	44.0
174	798	3	39.0
174	1201	4	29.0
174	94	5	28.0
174	757	6	27.0
174	132	7	26.0
174	315	8	26.0
174	1248	9	24.0
174	1274	10	23.0
175	798	1	46.0
175	1040	2	44.0
175	315	3	41.0
175	9	4	36.0
175	272	5	35.0
175	89	6	31.0
175	329	7	31.0
175	976	8	31.0
175	1313	9	31.0
175	189	10	28.0
176	160	1	15.0
176	542	2	13.0
176	1040	3	13.0
176	329	4	11.0
176	62	5	10.0
176	662	6	10.0
176	707	7	10.0
176	869	8	10.0
176	962	9	10.0
176	1375	10	10.0
177	1313	1	49.0
177	131	2	47.0
177	640	3	47.0
177	798	4	47.0
177	1147	5	46.0
177	576	6	45.0
177	262	7	42.0
177	928	8	42.0
177	730	9	40.0
177	329	10	39.0
178	1201	1	111.0
178	1313	2	102.0
178	329	3	95.0
178	798	4	88.0
178	417	5	86.0
178	94	6	70.0
178	721	7	69.0
178	1239	8	69.0
178	452	9	67.0
178	89	10	66.0
179	1313	1	207.0
179	1201	2	199.0
179	798	3	193.0
179	329	4	163.0
179	417	5	144.0
179	94	6	140.0
179	89	7	139.0
179	721	8	137.0
179	49	9	133.0
179	1239	10	133.0
180	548	1	31.0
180	1040	2	28.0
180	329	3	27.0
180	798	4	27.0
180	874	5	24.0
180	315	6	23.0
180	792	7	21.0
180	1072	8	21.0
180	89	9	20.0
180	225	10	20.0
181	695	1	28.0
181	1195	2	25.0
181	721	3	19.0
181	997	4	19.0
181	173	5	17.0
181	174	6	17.0
181	1292	7	17.0
181	1352	8	17.0
181	946	9	16.0
181	792	10	15.0
182	1201	1	145.0
182	1313	2	145.0
182	798	3	137.0
182	1040	4	100.0
182	329	5	91.0
182	673	6	91.0
182	89	7	90.0
182	721	8	88.0
182	797	9	86.0
182	1239	10	86.0
183	1313	1	50.0
183	798	2	41.0
183	272	3	40.0
183	721	4	36.0
183	244	5	35.0
183	1040	6	35.0
183	1239	7	35.0
183	329	8	32.0
183	140	9	31.0
183	344	10	31.0
184	798	1	17.0
184	82	2	14.0
184	1040	3	14.0
184	272	4	10.0
184	917	5	10.0
184	96	6	9.0
184	132	7	9.0
184	1347	8	9.0
184	294	9	8.0
184	554	10	8.0
185	856	1	21.0
185	202	2	17.0
185	766	3	17.0
185	857	4	17.0
185	859	5	16.0
185	798	6	14.0
185	948	7	14.0
185	1040	8	14.0
185	858	9	13.0
185	1341	10	12.0
186	1239	1	45.0
186	433	2	30.0
186	927	3	23.0
186	266	4	22.0
186	315	5	21.0
186	160	6	20.0
186	432	7	20.0
186	576	8	20.0
186	97	9	19.0
186	803	10	19.0
187	1201	1	139.0
187	798	2	129.0
187	1313	3	121.0
187	1040	4	96.0
187	89	5	89.0
187	131	6	88.0
187	721	7	87.0
187	329	8	86.0
187	1239	9	85.0
187	927	10	82.0
188	798	1	176.0
188	1201	2	172.0
188	1313	3	159.0
188	329	4	144.0
188	89	5	120.0
188	721	6	115.0
188	927	7	114.0
188	1040	8	112.0
188	417	9	111.0
188	131	10	108.0
189	798	1	110.0
189	1201	2	110.0
189	1313	3	105.0
189	329	4	99.0
189	417	5	85.0
189	89	6	84.0
189	94	7	77.0
189	452	8	76.0
189	927	9	76.0
189	1147	10	75.0
190	1201	1	215.0
190	798	2	177.0
190	1313	3	176.0
190	329	4	133.0
190	417	5	128.0
190	1040	6	121.0
190	94	7	120.0
190	1239	8	118.0
190	89	9	111.0
190	1147	10	110.0
191	1201	1	150.0
191	1313	2	135.0
191	798	3	111.0
191	329	4	102.0
191	417	5	98.0
191	1244	6	95.0
191	94	7	90.0
191	1239	8	85.0
191	89	9	79.0
191	827	10	79.0
192	792	1	14.0
192	234	2	10.0
192	225	3	9.0
192	685	4	9.0
192	704	5	9.0
192	947	6	9.0
192	125	7	8.0
192	199	8	8.0
192	375	9	8.0
192	1040	10	8.0
193	131	1	36.0
193	1313	2	36.0
193	730	3	35.0
193	798	4	35.0
193	826	5	34.0
193	1201	6	32.0
193	792	7	31.0
193	73	8	30.0
193	927	9	30.0
193	1147	10	30.0
194	1313	1	169.0
194	1201	2	156.0
194	798	3	153.0
194	329	4	140.0
194	89	5	123.0
194	1047	6	120.0
194	721	7	116.0
194	1147	8	113.0
194	499	9	112.0
194	1239	10	110.0
195	1201	1	143.0
195	798	2	127.0
195	1313	3	127.0
195	329	4	108.0
195	927	5	99.0
195	89	6	97.0
195	499	7	97.0
195	1040	8	91.0
195	131	9	89.0
195	417	10	87.0
196	1313	1	162.0
196	1201	2	156.0
196	798	3	149.0
196	329	4	138.0
196	927	5	120.0
196	89	6	119.0
196	417	7	116.0
196	721	8	107.0
196	94	9	104.0
196	499	10	103.0
197	1201	1	133.0
197	1313	2	96.0
197	798	3	86.0
197	329	4	74.0
197	417	5	73.0
197	94	6	67.0
197	1244	7	64.0
197	1239	8	63.0
197	89	9	62.0
197	499	10	59.0
198	1201	1	177.0
198	798	2	166.0
198	1313	3	149.0
198	329	4	118.0
198	89	5	109.0
198	1040	6	105.0
198	417	7	102.0
198	927	8	101.0
198	94	9	98.0
198	499	10	95.0
199	225	1	24.0
199	94	2	22.0
199	827	3	21.0
199	315	4	20.0
199	329	5	20.0
199	199	6	18.0
199	739	7	18.0
199	962	8	18.0
199	928	9	17.0
199	417	10	16.0
200	1201	1	158.0
200	1313	2	150.0
200	798	3	137.0
200	329	4	125.0
200	89	5	110.0
200	927	6	105.0
200	1040	7	102.0
200	721	8	99.0
200	452	9	97.0
200	499	10	97.0
201	1313	1	174.0
201	329	2	167.0
201	1201	3	160.0
201	798	4	145.0
201	89	5	123.0
201	927	6	103.0
201	417	7	100.0
201	721	8	99.0
201	1040	9	99.0
201	1239	10	97.0
202	798	1	46.0
202	1040	2	44.0
202	1201	3	43.0
202	329	4	42.0
202	315	5	38.0
202	721	6	37.0
202	89	7	36.0
202	225	8	32.0
202	927	9	32.0
202	976	10	32.0
203	798	1	67.0
203	927	2	67.0
203	225	3	63.0
203	1313	4	62.0
203	329	5	61.0
203	1201	6	61.0
203	89	7	59.0
203	452	8	55.0
203	721	9	53.0
203	94	10	52.0
204	174	1	14.0
204	189	2	13.0
204	329	3	13.0
204	971	4	11.0
204	1352	5	11.0
204	94	6	10.0
204	423	7	10.0
204	696	8	10.0
204	721	9	10.0
204	1229	10	10.0
205	329	1	44.0
205	272	2	37.0
205	798	3	36.0
205	72	4	33.0
205	1235	5	33.0
205	244	6	29.0
205	24	7	28.0
205	89	8	28.0
205	1313	9	28.0
205	364	10	27.0
206	1201	1	137.0
206	798	2	124.0
206	1313	3	111.0
206	329	4	110.0
206	89	5	85.0
206	927	6	85.0
206	1040	7	82.0
206	94	8	81.0
206	417	9	81.0
206	721	10	80.0
207	1290	1	28.0
207	202	2	24.0
207	89	3	23.0
207	695	4	23.0
207	712	5	22.0
207	859	6	22.0
207	315	7	20.0
207	329	8	20.0
207	1341	9	20.0
207	433	10	19.0
208	1201	1	192.0
208	1313	2	169.0
208	798	3	162.0
208	329	4	130.0
208	89	5	119.0
208	417	6	117.0
208	1239	7	117.0
208	1040	8	113.0
208	94	9	111.0
208	721	10	111.0
209	798	1	167.0
209	1201	2	167.0
209	329	3	137.0
209	1313	4	135.0
209	89	5	117.0
209	417	6	99.0
209	452	7	98.0
209	1244	8	98.0
209	131	9	97.0
209	927	10	96.0
210	1201	1	142.0
210	1313	2	140.0
210	798	3	137.0
210	1040	4	104.0
210	721	5	101.0
210	89	6	95.0
210	329	7	95.0
210	1239	8	95.0
210	131	9	91.0
210	927	10	88.0
211	1201	1	146.0
211	798	2	127.0
211	1313	3	123.0
211	1040	4	101.0
211	329	5	93.0
211	89	6	91.0
211	721	7	88.0
211	1239	8	85.0
211	131	9	84.0
211	927	10	84.0
212	1201	1	131.0
212	798	2	119.0
212	1313	3	116.0
212	329	4	86.0
212	1040	5	86.0
212	131	6	82.0
212	1239	7	81.0
212	73	8	80.0
212	927	9	80.0
212	89	10	78.0
213	1201	1	185.0
213	1313	2	166.0
213	798	3	162.0
213	329	4	132.0
213	89	5	119.0
213	94	6	118.0
213	417	7	116.0
213	1040	8	114.0
213	131	9	110.0
213	1239	10	110.0
214	1313	1	146.0
214	1201	2	142.0
214	798	3	122.0
214	329	4	107.0
214	499	5	99.0
214	1239	6	99.0
214	1147	7	98.0
214	1244	8	97.0
214	1047	9	96.0
214	131	10	95.0
216	1313	1	156.0
216	1201	2	142.0
216	798	3	127.0
216	721	4	114.0
216	329	5	110.0
216	1239	6	98.0
216	89	7	97.0
216	417	8	96.0
216	1040	9	96.0
216	131	10	95.0
217	1313	1	177.0
217	1201	2	151.0
217	798	3	145.0
217	329	4	136.0
217	1239	5	127.0
217	1040	6	118.0
217	721	7	107.0
217	89	8	105.0
217	272	9	103.0
217	131	10	101.0
218	1201	1	192.0
218	1313	2	180.0
218	798	3	155.0
218	329	4	147.0
218	89	5	131.0
218	1239	6	131.0
218	1040	7	121.0
218	417	8	118.0
218	499	9	116.0
218	1147	10	115.0
219	1201	1	147.0
219	1313	2	128.0
219	798	3	119.0
219	329	4	97.0
219	1040	5	97.0
219	417	6	94.0
219	94	7	86.0
219	1239	8	84.0
219	89	9	78.0
219	160	10	75.0
220	329	1	79.0
220	798	2	72.0
220	1313	3	64.0
220	244	4	56.0
220	89	5	55.0
220	272	6	53.0
220	189	7	47.0
220	721	8	47.0
220	1201	9	47.0
220	364	10	45.0
221	193	1	47.0
221	1313	2	44.0
221	94	3	43.0
221	798	4	42.0
221	329	5	38.0
221	189	6	37.0
221	234	7	37.0
221	927	8	35.0
221	962	9	35.0
221	1040	10	35.0
222	1201	1	128.0
222	1313	2	112.0
222	798	3	105.0
222	329	4	86.0
222	1244	5	84.0
222	89	6	82.0
222	131	7	82.0
222	417	8	77.0
222	73	9	76.0
222	499	10	76.0
223	798	1	48.0
223	131	2	40.0
223	1119	3	39.0
223	826	4	38.0
223	1313	5	38.0
223	792	6	35.0
223	89	7	33.0
223	1040	8	33.0
223	1201	9	33.0
223	928	10	32.0
224	1313	1	209.0
224	1201	2	196.0
224	329	3	185.0
224	798	4	170.0
224	89	5	126.0
224	94	6	126.0
224	417	7	120.0
224	927	8	119.0
224	1239	9	118.0
224	452	10	115.0
225	1313	1	56.0
225	1380	2	44.0
225	77	3	42.0
225	640	4	42.0
225	193	5	38.0
225	225	6	34.0
225	315	7	33.0
225	1147	8	33.0
225	1239	9	33.0
225	1291	10	33.0
